GameID,DateTime_ET,Visitor,Visitor PTS,Home,Home PTS,Winner,Kalshi Odds (Visitor win),Kalshi Odds (Home win)
KXNBAGAME-26FEB11OKCPHX-PHX,2026-02-11 21:00:00,Oklahoma City Thunder,136,Phoenix Suns,109,Oklahoma City Thunder,0.7,0.3
KXNBAGAME-26FEB11SACUTA-UTA,2026-02-11 21:00:00,Sacramento Kings,93,Utah Jazz,121,Utah Jazz,0.33999999999999997,0.66
KXNBAGAME-26FEB11SASGSW-GSW,2026-02-11 22:00:00,San Antonio Spurs,126,Golden State Warriors,113,San Antonio Spurs,0.6799999999999999,0.32
KXNBAGAME-26FEB12MILOKC-OKC,2026-02-12 19:30:00,Milwaukee Bucks,110,Oklahoma City Thunder,93,Milwaukee Bucks,0.16000000000000003,0.84
KXNBAGAME-26FEB12PORUTA-UTA,2026-02-12 21:00:00,Portland Trail Blazers,135,Utah Jazz,119,Portland Trail Blazers,0.69,0.31
KXNBAGAME-26FEB12DALLAL-LAL,2026-02-12 22:00:00,Dallas Mavericks,104,Los Angeles Lakers,124,Los Angeles Lakers,0.30000000000000004,0.7
KXNBAGAME-26FEB19HOUCHA-CHA,2026-02-19 19:00:00,Houston Rockets,105,Charlotte Hornets,101,Houston Rockets,0.63,0.37
KXNBAGAME-26FEB19BKNCLE-CLE,2026-02-19 19:00:00,Brooklyn Nets,84,Cleveland Cavaliers,112,Cleveland Cavaliers,0.09999999999999998,0.9
KXNBAGAME-26FEB19ATLPHI-PHI,2026-02-19 19:00:00,Atlanta Hawks,117,Philadelphia 76ers,107,Atlanta Hawks,0.49,0.51
KXNBAGAME-26FEB19INDWAS-WAS,2026-02-19 19:00:00,Indiana Pacers,105,Washington Wizards,112,Washington Wizards,0.54,0.46
KXNBAGAME-26FEB19DETNYK-NYK,2026-02-19 19:30:00,Detroit Pistons,126,New York Knicks,111,Detroit Pistons,0.4,0.6
KXNBAGAME-26FEB19TORCHI-CHI,2026-02-19 20:00:00,Toronto Raptors,110,Chicago Bulls,101,Toronto Raptors,0.6599999999999999,0.34
KXNBAGAME-26FEB19PHXSAS-SAS,2026-02-19 20:30:00,Phoenix Suns,94,San Antonio Spurs,121,San Antonio Spurs,0.27,0.73
KXNBAGAME-26FEB19BOSGSW-GSW,2026-02-19 22:00:00,Boston Celtics,121,Golden State Warriors,110,Boston Celtics,0.65,0.35
KXNBAGAME-26FEB19ORLSAC-SAC,2026-02-19 22:00:00,Orlando Magic,131,Sacramento Kings,94,Orlando Magic,0.75,0.25
KXNBAGAME-26FEB19DENLAC-LAC,2026-02-19 22:30:00,Denver Nuggets,114,Los Angeles Clippers,115,Los Angeles Clippers,0.63,0.37
KXNBAGAME-26FEB20CLECHA-CHA,2026-02-20 19:00:00,Cleveland Cavaliers,118,Charlotte Hornets,113,Cleveland Cavaliers,0.6599999999999999,0.34
KXNBAGAME-26FEB20UTAMEM-MEM,2026-02-20 19:00:00,Utah Jazz,114,Memphis Grizzlies,123,Memphis Grizzlies,0.43000000000000005,0.57
KXNBAGAME-26FEB20INDWAS-WAS,2026-02-20 19:00:00,Indiana Pacers,118,Washington Wizards,131,Washington Wizards,0.48,0.52
KXNBAGAME-26FEB20MIAATL-ATL,2026-02-20 19:30:00,Miami Heat,128,Atlanta Hawks,97,Miami Heat,0.56,0.44
KXNBAGAME-26FEB20DALMIN-MIN,2026-02-20 19:30:00,Dallas Mavericks,111,Minnesota Timberwolves,122,Minnesota Timberwolves,0.13,0.87
KXNBAGAME-26FEB20MILNOP-NOP,2026-02-20 20:00:00,Milwaukee Bucks,139,New Orleans Pelicans,118,Milwaukee Bucks,0.38,0.62
KXNBAGAME-26FEB20BKNOKC-OKC,2026-02-20 20:00:00,Brooklyn Nets,86,Oklahoma City Thunder,105,Oklahoma City Thunder,0.09999999999999998,0.9
KXNBAGAME-26FEB20LACLAL-LAL,2026-02-20 22:00:00,Los Angeles Clippers,122,Los Angeles Lakers,125,Los Angeles Lakers,0.31000000000000005,0.69
KXNBAGAME-26FEB20DENPOR-POR,2026-02-20 22:00:00,Denver Nuggets,157,Portland Trail Blazers,103,Denver Nuggets,0.51,0.49
KXNBAGAME-26FEB21ORLPHX-PHX,2026-02-21 17:00:00,Orlando Magic,110,Phoenix Suns,113,Phoenix Suns,0.4,0.6
KXNBAGAME-26FEB21PHINOP-NOP,2026-02-21 19:00:00,Philadelphia 76ers,111,New Orleans Pelicans,126,New Orleans Pelicans,0.6,0.4
KXNBAGAME-26FEB21DETCHI-CHI,2026-02-21 20:00:00,Detroit Pistons,126,Chicago Bulls,110,Detroit Pistons,0.8200000000000001,0.18
KXNBAGAME-26FEB21MEMMIA-MIA,2026-02-21 20:00:00,Memphis Grizzlies,120,Miami Heat,136,Miami Heat,0.17000000000000004,0.83
KXNBAGAME-26FEB21SACSAS-SAS,2026-02-21 20:00:00,Sacramento Kings,122,San Antonio Spurs,139,San Antonio Spurs,0.06999999999999995,0.93
KXNBAGAME-26FEB21HOUNYK-NYK,2026-02-21 20:30:00,Houston Rockets,106,New York Knicks,108,New York Knicks,0.39,0.61
KXNBAGAME-26FEB22CLEOKC-OKC,2026-02-22 13:00:00,Cleveland Cavaliers,113,Oklahoma City Thunder,121,Oklahoma City Thunder,0.6,0.4
KXNBAGAME-26FEB22BKNATL-ATL,2026-02-22 15:30:00,Brooklyn Nets,104,Atlanta Hawks,115,Atlanta Hawks,0.20999999999999996,0.79
KXNBAGAME-26FEB22DENGSW-GSW,2026-02-22 15:30:00,Denver Nuggets,117,Golden State Warriors,128,Golden State Warriors,0.6799999999999999,0.32
KXNBAGAME-26FEB22TORMIL-MIL,2026-02-22 15:30:00,Toronto Raptors,122,Milwaukee Bucks,94,Toronto Raptors,0.61,0.39
KXNBAGAME-26FEB22DALIND-IND,2026-02-22 17:00:00,Dallas Mavericks,134,Indiana Pacers,130,Dallas Mavericks,0.51,0.49
KXNBAGAME-26FEB22CHAWAS-WAS,2026-02-22 18:00:00,Charlotte Hornets,129,Washington Wizards,112,Charlotte Hornets,0.8,0.2
KXNBAGAME-26FEB22BOSLAL-LAL,2026-02-22 18:30:00,Boston Celtics,111,Los Angeles Lakers,89,Boston Celtics,0.43000000000000005,0.57
KXNBAGAME-26FEB22PHIMIN-MIN,2026-02-22 19:00:00,Philadelphia 76ers,135,Minnesota Timberwolves,108,Philadelphia 76ers,0.24,0.76
KXNBAGAME-26FEB22NYKCHI-CHI,2026-02-22 20:00:00,New York Knicks,105,Chicago Bulls,99,New York Knicks,0.77,0.23
KXNBAGAME-26FEB22PORPHX-PHX,2026-02-22 20:00:00,Portland Trail Blazers,92,Phoenix Suns,77,Portland Trail Blazers,0.5900000000000001,0.41
KXNBAGAME-26FEB22ORLLAC-LAC,2026-02-22 21:00:00,Orlando Magic,111,Los Angeles Clippers,109,Orlando Magic,0.37,0.63
KXNBAGAME-26FEB23SASDET-DET,2026-02-23 19:00:00,San Antonio Spurs,114,Detroit Pistons,103,San Antonio Spurs,0.45999999999999996,0.54
KXNBAGAME-26FEB23SACMEM-MEM,2026-02-23 20:00:00,Sacramento Kings,123,Memphis Grizzlies,114,Sacramento Kings,0.43999999999999995,0.56
KXNBAGAME-26FEB23UTAHOU-HOU,2026-02-23 21:30:00,Utah Jazz,105,Houston Rockets,125,Houston Rockets,0.12,0.88
KXNBAGAME-26FEB24PHIIND-IND,2026-02-24 19:00:00,Philadelphia 76ers,135,Indiana Pacers,114,Philadelphia 76ers,0.81,0.19
KXNBAGAME-26FEB24WASATL-ATL,2026-02-24 19:30:00,Washington Wizards,98,Atlanta Hawks,119,Atlanta Hawks,0.14,0.86
KXNBAGAME-26FEB24DALBKN-BKN,2026-02-24 19:30:00,Dallas Mavericks,123,Brooklyn Nets,114,Dallas Mavericks,0.52,0.48
KXNBAGAME-26FEB24NYKCLE-CLE,2026-02-24 19:30:00,New York Knicks,94,Cleveland Cavaliers,109,Cleveland Cavaliers,0.4,0.6
KXNBAGAME-26FEB24OKCTOR-TOR,2026-02-24 19:30:00,Oklahoma City Thunder,116,Toronto Raptors,107,Oklahoma City Thunder,0.49,0.51
KXNBAGAME-26FEB24CHACHI-CHI,2026-02-24 20:00:00,Charlotte Hornets,131,Chicago Bulls,99,Charlotte Hornets,0.74,0.26
KXNBAGAME-26FEB24MIAMIL-MIL,2026-02-24 20:00:00,Miami Heat,117,Milwaukee Bucks,128,Milwaukee Bucks,0.6799999999999999,0.32
KXNBAGAME-26FEB24GSWNOP-NOP,2026-02-24 20:00:00,Golden State Warriors,109,New Orleans Pelicans,113,New Orleans Pelicans,0.52,0.48
KXNBAGAME-26FEB24BOSPHX-PHX,2026-02-24 21:00:00,Boston Celtics,97,Phoenix Suns,81,Boston Celtics,0.6599999999999999,0.34
KXNBAGAME-26FEB24MINPOR-POR,2026-02-24 22:00:00,Minnesota Timberwolves,124,Portland Trail Blazers,121,Minnesota Timberwolves,0.6799999999999999,0.32
KXNBAGAME-26FEB24ORLLAL-LAL,2026-02-24 22:30:00,Orlando Magic,110,Los Angeles Lakers,109,Orlando Magic,0.30000000000000004,0.7
KXNBAGAME-26FEB25OKCDET-DET,2026-02-25 19:30:00,Oklahoma City Thunder,116,Detroit Pistons,124,Detroit Pistons,0.20999999999999996,0.79
KXNBAGAME-26FEB25GSWMEM-MEM,2026-02-25 19:30:00,Golden State Warriors,133,Memphis Grizzlies,112,Golden State Warriors,0.62,0.38
KXNBAGAME-26FEB25SASTOR-TOR,2026-02-25 19:30:00,San Antonio Spurs,110,Toronto Raptors,107,San Antonio Spurs,0.6599999999999999,0.34
KXNBAGAME-26FEB25SACHOU-HOU,2026-02-25 20:00:00,Sacramento Kings,97,Houston Rockets,128,Houston Rockets,0.12,0.88
KXNBAGAME-26FEB25CLEMIL-MIL,2026-02-25 20:00:00,Cleveland Cavaliers,116,Milwaukee Bucks,118,Milwaukee Bucks,0.5700000000000001,0.43
KXNBAGAME-26FEB25BOSDEN-DEN,2026-02-25 22:00:00,Boston Celtics,84,Denver Nuggets,103,Denver Nuggets,0.42000000000000004,0.58
KXNBAGAME-26FEB26CHAIND-IND,2026-02-26 19:00:00,Charlotte Hornets,133,Indiana Pacers,109,Charlotte Hornets,0.83,0.17
KXNBAGAME-26FEB26MIAPHI-PHI,2026-02-26 19:00:00,Miami Heat,117,Philadelphia 76ers,124,Philadelphia 76ers,0.43999999999999995,0.56
KXNBAGAME-26FEB26WASATL-ATL,2026-02-26 19:30:00,Washington Wizards,96,Atlanta Hawks,126,Atlanta Hawks,0.18000000000000005,0.82
KXNBAGAME-26FEB26SASBKN-BKN,2026-02-26 19:30:00,San Antonio Spurs,126,Brooklyn Nets,110,San Antonio Spurs,0.8200000000000001,0.18
KXNBAGAME-26FEB26HOUORL-ORL,2026-02-26 19:30:00,Houston Rockets,113,Orlando Magic,108,Houston Rockets,0.56,0.44
KXNBAGAME-26FEB26PORCHI-CHI,2026-02-26 20:00:00,Portland Trail Blazers,121,Chicago Bulls,112,Portland Trail Blazers,0.5900000000000001,0.41
KXNBAGAME-26FEB26SACDAL-DAL,2026-02-26 20:30:00,Sacramento Kings,130,Dallas Mavericks,121,Sacramento Kings,0.26,0.74
KXNBAGAME-26FEB26LALPHX-PHX,2026-02-26 21:00:00,Los Angeles Lakers,110,Phoenix Suns,113,Phoenix Suns,0.6599999999999999,0.34
KXNBAGAME-26FEB26NOPUTA-UTA,2026-02-26 21:00:00,New Orleans Pelicans,129,Utah Jazz,118,New Orleans Pelicans,0.6699999999999999,0.33
KXNBAGAME-26FEB26MINLAC-LAC,2026-02-26 22:00:00,Minnesota Timberwolves,94,Los Angeles Clippers,88,Minnesota Timberwolves,0.75,0.25
KXNBAGAME-26FEB27CLEDET-DET,2026-02-27 19:00:00,Cleveland Cavaliers,119,Detroit Pistons,122,Detroit Pistons,0.24,0.76
KXNBAGAME-26FEB27BKNBOS-BOS,2026-02-27 19:30:00,Brooklyn Nets,111,Boston Celtics,148,Boston Celtics,0.08999999999999997,0.91
KXNBAGAME-26FEB27NYKMIL-MIL,2026-02-27 20:00:00,New York Knicks,127,Milwaukee Bucks,98,New York Knicks,0.73,0.27
KXNBAGAME-26FEB27MEMDAL-DAL,2026-02-27 20:30:00,Memphis Grizzlies,124,Dallas Mavericks,105,Memphis Grizzlies,0.35,0.65
KXNBAGAME-26FEB27DENOKC-OKC,2026-02-27 21:30:00,Denver Nuggets,121,Oklahoma City Thunder,127,Oklahoma City Thunder,0.30000000000000004,0.7
KXNBAGAME-26FEB28PORCHA-CHA,2026-02-28 13:00:00,Portland Trail Blazers,93,Charlotte Hornets,109,Charlotte Hornets,0.29000000000000004,0.71
KXNBAGAME-26FEB28HOUMIA-MIA,2026-02-28 15:30:00,Houston Rockets,105,Miami Heat,115,Miami Heat,0.55,0.45
KXNBAGAME-26FEB28TORWAS-WAS,2026-02-28 19:00:00,Toronto Raptors,134,Washington Wizards,125,Toronto Raptors,0.87,0.13
KXNBAGAME-26FEB28LALGSW-GSW,2026-02-28 20:30:00,Los Angeles Lakers,129,Golden State Warriors,101,Los Angeles Lakers,0.6,0.4
KXNBAGAME-26FEB28NOPUTA-UTA,2026-02-28 21:30:00,New Orleans Pelicans,115,Utah Jazz,105,New Orleans Pelicans,0.6599999999999999,0.34
KXNBAGAME-26MAR01SASNYK-NYK,2026-03-01 13:00:00,San Antonio Spurs,89,New York Knicks,114,New York Knicks,0.51,0.49
KXNBAGAME-26MAR01CLEBKN-BKN,2026-03-01 15:30:00,Cleveland Cavaliers,106,Brooklyn Nets,102,Cleveland Cavaliers,0.83,0.17
KXNBAGAME-26MAR01MILCHI-CHI,2026-03-01 15:30:00,Milwaukee Bucks,97,Chicago Bulls,120,Chicago Bulls,0.55,0.45
KXNBAGAME-26MAR01MINDEN-DEN,2026-03-01 15:30:00,Minnesota Timberwolves,117,Denver Nuggets,108,Minnesota Timberwolves,0.43000000000000005,0.57
KXNBAGAME-26MAR01MEMIND-IND,2026-03-01 17:00:00,Memphis Grizzlies,125,Indiana Pacers,106,Memphis Grizzlies,0.5,0.5
KXNBAGAME-26MAR01PORATL-ATL,2026-03-01 18:00:00,Portland Trail Blazers,101,Atlanta Hawks,135,Atlanta Hawks,0.31999999999999995,0.68
KXNBAGAME-26MAR01DETORL-ORL,2026-03-01 18:00:00,Detroit Pistons,106,Orlando Magic,92,Detroit Pistons,0.6599999999999999,0.34
KXNBAGAME-26MAR01PHIBOS-BOS,2026-03-01 20:00:00,Philadelphia 76ers,98,Boston Celtics,114,Boston Celtics,0.24,0.76
KXNBAGAME-26MAR01OKCDAL-DAL,2026-03-01 20:00:00,Oklahoma City Thunder,100,Dallas Mavericks,87,Oklahoma City Thunder,0.9,0.1
KXNBAGAME-26MAR01NOPLAC-LAC,2026-03-01 21:00:00,New Orleans Pelicans,117,Los Angeles Clippers,137,Los Angeles Clippers,0.25,0.75
KXNBAGAME-26MAR01SACLAL-LAL,2026-03-01 21:30:00,Sacramento Kings,104,Los Angeles Lakers,128,Los Angeles Lakers,0.13,0.87
KXNBAGAME-26MAR02HOUWAS-WAS,2026-03-02 19:00:00,Houston Rockets,123,Washington Wizards,118,Houston Rockets,0.89,0.11
KXNBAGAME-26MAR02BOSMIL-MIL,2026-03-02 19:30:00,Boston Celtics,108,Milwaukee Bucks,81,Boston Celtics,0.56,0.44
KXNBAGAME-26MAR02DENUTA-UTA,2026-03-02 21:00:00,Denver Nuggets,128,Utah Jazz,125,Denver Nuggets,0.83,0.17
KXNBAGAME-26MAR02LACGSW-GSW,2026-03-02 22:00:00,Los Angeles Clippers,114,Golden State Warriors,101,Los Angeles Clippers,0.51,0.49
KXNBAGAME-26MAR03DALCHA-CHA,2026-03-03 19:00:00,Dallas Mavericks,90,Charlotte Hornets,117,Charlotte Hornets,0.14,0.86
KXNBAGAME-26MAR03DETCLE-CLE,2026-03-03 19:00:00,Detroit Pistons,109,Cleveland Cavaliers,113,Cleveland Cavaliers,0.5700000000000001,0.43
KXNBAGAME-26MAR03WASORL-ORL,2026-03-03 19:00:00,Washington Wizards,109,Orlando Magic,126,Orlando Magic,0.08999999999999997,0.91
KXNBAGAME-26MAR03BKNMIA-MIA,2026-03-03 19:30:00,Brooklyn Nets,98,Miami Heat,124,Miami Heat,0.15000000000000002,0.85
KXNBAGAME-26MAR03NYKTOR-TOR,2026-03-03 19:30:00,New York Knicks,111,Toronto Raptors,95,New York Knicks,0.56,0.44
KXNBAGAME-26MAR03OKCCHI-CHI,2026-03-03 20:00:00,Oklahoma City Thunder,116,Chicago Bulls,108,Oklahoma City Thunder,0.77,0.23
KXNBAGAME-26MAR03MEMMIN-MIN,2026-03-03 20:00:00,Memphis Grizzlies,110,Minnesota Timberwolves,117,Minnesota Timberwolves,0.13,0.87
KXNBAGAME-26MAR03SASPHI-PHI,2026-03-03 20:00:00,San Antonio Spurs,131,Philadelphia 76ers,91,San Antonio Spurs,0.73,0.27
KXNBAGAME-26MAR03NOPLAL-LAL,2026-03-03 22:30:00,New Orleans Pelicans,101,Los Angeles Lakers,110,Los Angeles Lakers,0.25,0.75
KXNBAGAME-26MAR03PHXSAC-SAC,2026-03-03 23:00:00,Phoenix Suns,114,Sacramento Kings,103,Phoenix Suns,0.77,0.23
KXNBAGAME-26MAR04OKCNYK-NYK,2026-03-04 19:00:00,Oklahoma City Thunder,103,New York Knicks,100,Oklahoma City Thunder,0.6,0.4
KXNBAGAME-26MAR04CHABOS-BOS,2026-03-04 19:30:00,Charlotte Hornets,118,Boston Celtics,89,Charlotte Hornets,0.30000000000000004,0.7
KXNBAGAME-26MAR04UTAPHI-PHI,2026-03-04 19:30:00,Utah Jazz,102,Philadelphia 76ers,106,Philadelphia 76ers,0.26,0.74
KXNBAGAME-26MAR04PORMEM-MEM,2026-03-04 20:00:00,Portland Trail Blazers,122,Memphis Grizzlies,114,Portland Trail Blazers,0.77,0.23
KXNBAGAME-26MAR04ATLMIL-MIL,2026-03-04 21:30:00,Atlanta Hawks,131,Milwaukee Bucks,113,Atlanta Hawks,0.5,0.5
KXNBAGAME-26MAR04INDLAC-LAC,2026-03-04 22:30:00,Indiana Pacers,107,Los Angeles Clippers,130,Los Angeles Clippers,0.16000000000000003,0.84
KXNBAGAME-26MAR05DALORL-ORL,2026-03-05 19:00:00,Dallas Mavericks,114,Orlando Magic,115,Orlando Magic,0.24,0.76
KXNBAGAME-26MAR05UTAWAS-WAS,2026-03-05 19:00:00,Utah Jazz,122,Washington Wizards,112,Utah Jazz,0.38,0.62
KXNBAGAME-26MAR05GSWHOU-HOU,2026-03-05 19:30:00,Golden State Warriors,115,Houston Rockets,113,Golden State Warriors,0.19999999999999996,0.8
KXNBAGAME-26MAR05BKNMIA-MIA,2026-03-05 19:30:00,Brooklyn Nets,110,Miami Heat,126,Miami Heat,0.13,0.87
KXNBAGAME-26MAR05TORMIN-MIN,2026-03-05 20:00:00,Toronto Raptors,107,Minnesota Timberwolves,115,Minnesota Timberwolves,0.35,0.65
KXNBAGAME-26MAR05DETSAS-SAS,2026-03-05 20:00:00,Detroit Pistons,106,San Antonio Spurs,121,San Antonio Spurs,0.42000000000000004,0.58
KXNBAGAME-26MAR05CHIPHX-PHX,2026-03-05 21:00:00,Chicago Bulls,105,Phoenix Suns,103,Chicago Bulls,0.16000000000000003,0.84
KXNBAGAME-26MAR05LALDEN-DEN,2026-03-05 22:00:00,Los Angeles Lakers,113,Denver Nuggets,120,Denver Nuggets,0.39,0.61
KXNBAGAME-26MAR05NOPSAC-SAC,2026-03-05 22:00:00,New Orleans Pelicans,133,Sacramento Kings,123,New Orleans Pelicans,0.69,0.31
KXNBAGAME-26MAR06DALBOS-BOS,2026-03-06 19:00:00,Dallas Mavericks,100,Boston Celtics,120,Boston Celtics,0.10999999999999999,0.89
KXNBAGAME-26MAR06MIACHA-CHA,2026-03-06 19:00:00,Miami Heat,128,Charlotte Hornets,120,Miami Heat,0.28,0.72
KXNBAGAME-26MAR06PORHOU-HOU,2026-03-06 20:00:00,Portland Trail Blazers,99,Houston Rockets,106,Houston Rockets,0.28,0.72
KXNBAGAME-26MAR06NYKDEN-DEN,2026-03-06 21:00:00,New York Knicks,142,Denver Nuggets,103,New York Knicks,0.47,0.53
KXNBAGAME-26MAR06NOPPHX-PHX,2026-03-06 21:00:00,New Orleans Pelicans,116,Phoenix Suns,118,Phoenix Suns,0.37,0.63
KXNBAGAME-26MAR06LACSAS-SAS,2026-03-06 21:30:00,Los Angeles Clippers,112,San Antonio Spurs,116,San Antonio Spurs,0.27,0.73
KXNBAGAME-26MAR06INDLAL-LAL,2026-03-06 22:30:00,Indiana Pacers,117,Los Angeles Lakers,128,Los Angeles Lakers,0.20999999999999996,0.79
KXNBAGAME-26MAR07ORLMIN-MIN,2026-03-07 15:00:00,Orlando Magic,119,Minnesota Timberwolves,92,Orlando Magic,0.29000000000000004,0.71
KXNBAGAME-26MAR07PHIATL-ATL,2026-03-07 18:00:00,Philadelphia 76ers,116,Atlanta Hawks,125,Atlanta Hawks,0.29000000000000004,0.71
KXNBAGAME-26MAR07BKNDET-DET,2026-03-07 18:00:00,Brooklyn Nets,107,Detroit Pistons,105,Brooklyn Nets,0.13,0.87
KXNBAGAME-26MAR07LACMEM-MEM,2026-03-07 20:00:00,Los Angeles Clippers,123,Memphis Grizzlies,120,Los Angeles Clippers,0.72,0.28
KXNBAGAME-26MAR07UTAMIL-MIL,2026-03-07 20:00:00,Utah Jazz,99,Milwaukee Bucks,113,Milwaukee Bucks,0.19999999999999996,0.8
KXNBAGAME-26MAR07GSWOKC-OKC,2026-03-07 20:30:00,Golden State Warriors,97,Oklahoma City Thunder,104,Oklahoma City Thunder,0.16000000000000003,0.84
KXNBAGAME-26MAR08BOSCLE-CLE,2026-03-08 13:00:00,Boston Celtics,109,Cleveland Cavaliers,98,Boston Celtics,0.47,0.53
KXNBAGAME-26MAR08NYKLAL-LAL,2026-03-08 15:30:00,New York Knicks,97,Los Angeles Lakers,110,Los Angeles Lakers,0.63,0.37
KXNBAGAME-26MAR08DETMIA-MIA,2026-03-08 18:00:00,Detroit Pistons,110,Miami Heat,121,Miami Heat,0.5,0.5
KXNBAGAME-26MAR08DALTOR-TOR,2026-03-08 18:00:00,Dallas Mavericks,92,Toronto Raptors,122,Toronto Raptors,0.20999999999999996,0.79
KXNBAGAME-26MAR08WASNOP-NOP,2026-03-08 19:00:00,Washington Wizards,118,New Orleans Pelicans,138,New Orleans Pelicans,0.18000000000000005,0.82
KXNBAGAME-26MAR08ORLMIL-MIL,2026-03-08 20:00:00,Orlando Magic,130,Milwaukee Bucks,91,Orlando Magic,0.65,0.35
KXNBAGAME-26MAR08HOUSAS-SAS,2026-03-08 20:00:00,Houston Rockets,120,San Antonio Spurs,145,San Antonio Spurs,0.31999999999999995,0.68
KXNBAGAME-26MAR08INDPOR-POR,2026-03-08 21:00:00,Indiana Pacers,111,Portland Trail Blazers,131,Portland Trail Blazers,0.20999999999999996,0.79
KXNBAGAME-26MAR08CHISAC-SAC,2026-03-08 21:00:00,Chicago Bulls,110,Sacramento Kings,126,Sacramento Kings,0.63,0.37
KXNBAGAME-26MAR08CHAPHX-PHX,2026-03-08 22:00:00,Charlotte Hornets,99,Phoenix Suns,111,Phoenix Suns,0.63,0.37
KXNBAGAME-26MAR09PHICLE-CLE,2026-03-09 19:00:00,Philadelphia 76ers,101,Cleveland Cavaliers,115,Cleveland Cavaliers,0.12,0.88
KXNBAGAME-26MAR09MEMBKN-BKN,2026-03-09 19:30:00,Memphis Grizzlies,115,Brooklyn Nets,126,Brooklyn Nets,0.47,0.53
KXNBAGAME-26MAR09DENOKC-OKC,2026-03-09 19:30:00,Denver Nuggets,126,Oklahoma City Thunder,129,Oklahoma City Thunder,0.43000000000000005,0.57
KXNBAGAME-26MAR09GSWUTA-UTA,2026-03-09 21:00:00,Golden State Warriors,116,Utah Jazz,119,Utah Jazz,0.7,0.3
KXNBAGAME-26MAR09NYKLAC-LAC,2026-03-09 22:00:00,New York Knicks,118,Los Angeles Clippers,126,Los Angeles Clippers,0.52,0.48
KXNBAGAME-26MAR10MEMPHI-PHI,2026-03-10 19:00:00,Memphis Grizzlies,129,Philadelphia 76ers,139,Philadelphia 76ers,0.37,0.63
KXNBAGAME-26MAR10DALATL-ATL,2026-03-10 19:30:00,Dallas Mavericks,112,Atlanta Hawks,124,Atlanta Hawks,0.20999999999999996,0.79
KXNBAGAME-26MAR10DETBKN-BKN,2026-03-10 19:30:00,Detroit Pistons,138,Brooklyn Nets,100,Detroit Pistons,0.9,0.1
KXNBAGAME-26MAR10WASMIA-MIA,2026-03-10 19:30:00,Washington Wizards,129,Miami Heat,150,Miami Heat,0.08999999999999997,0.91
KXNBAGAME-26MAR10TORHOU-HOU,2026-03-10 20:00:00,Toronto Raptors,99,Houston Rockets,113,Houston Rockets,0.36,0.64
KXNBAGAME-26MAR10PHXMIL-MIL,2026-03-10 20:00:00,Phoenix Suns,129,Milwaukee Bucks,114,Phoenix Suns,0.54,0.46
KXNBAGAME-26MAR10BOSSAS-SAS,2026-03-10 20:00:00,Boston Celtics,116,San Antonio Spurs,125,San Antonio Spurs,0.41000000000000003,0.59
KXNBAGAME-26MAR10CHIGSW-GSW,2026-03-10 22:00:00,Chicago Bulls,130,Golden State Warriors,124,Chicago Bulls,0.32999999999999996,0.67
KXNBAGAME-26MAR10CHAPOR-POR,2026-03-10 22:00:00,Charlotte Hornets,103,Portland Trail Blazers,101,Charlotte Hornets,0.5700000000000001,0.43
KXNBAGAME-26MAR10INDSAC-SAC,2026-03-10 22:00:00,Indiana Pacers,109,Sacramento Kings,114,Sacramento Kings,0.41000000000000003,0.59
KXNBAGAME-26MAR10MINLAL-LAL,2026-03-10 23:00:00,Minnesota Timberwolves,106,Los Angeles Lakers,120,Los Angeles Lakers,0.56,0.44
KXNBAGAME-26MAR11CLEORL-ORL,2026-03-11 19:30:00,Cleveland Cavaliers,122,Orlando Magic,128,Orlando Magic,0.6,0.4
KXNBAGAME-26MAR11TORNOP-NOP,2026-03-11 20:00:00,Toronto Raptors,111,New Orleans Pelicans,122,New Orleans Pelicans,0.55,0.45
KXNBAGAME-26MAR11NYKUTA-UTA,2026-03-11 21:00:00,New York Knicks,134,Utah Jazz,117,New York Knicks,0.88,0.12
KXNBAGAME-26MAR11HOUDEN-DEN,2026-03-11 22:00:00,Houston Rockets,93,Denver Nuggets,129,Denver Nuggets,0.30000000000000004,0.7
KXNBAGAME-26MAR11CHASAC-SAC,2026-03-11 22:00:00,Charlotte Hornets,117,Sacramento Kings,109,Charlotte Hornets,0.88,0.12
KXNBAGAME-26MAR11MINLAC-LAC,2026-03-11 22:30:00,Minnesota Timberwolves,128,Los Angeles Clippers,153,Los Angeles Clippers,0.44999999999999996,0.55
KXNBAGAME-26MAR12PHIDET-DET,2026-03-12 19:00:00,Philadelphia 76ers,109,Detroit Pistons,131,Detroit Pistons,0.09999999999999998,0.9
KXNBAGAME-26MAR12PHXIND-IND,2026-03-12 19:00:00,Phoenix Suns,123,Indiana Pacers,108,Phoenix Suns,0.79,0.21
KXNBAGAME-26MAR12WASORL-ORL,2026-03-12 19:00:00,Washington Wizards,131,Orlando Magic,136,Orlando Magic,0.09999999999999998,0.9
KXNBAGAME-26MAR12BKNATL-ATL,2026-03-12 19:30:00,Brooklyn Nets,97,Atlanta Hawks,108,Atlanta Hawks,0.07999999999999996,0.92
KXNBAGAME-26MAR12MILMIA-MIA,2026-03-12 19:30:00,Milwaukee Bucks,105,Miami Heat,112,Miami Heat,0.31999999999999995,0.68
KXNBAGAME-26MAR12DALMEM-MEM,2026-03-12 20:00:00,Dallas Mavericks,120,Memphis Grizzlies,112,Dallas Mavericks,0.65,0.35
